18.000000000000000;77.400000000000006
18.000000000000000;77.400000000000006
18.000000000000000;77.400000000000006
18.000000000000000;77.400000000000006
10.992851000000000;79.732201000000003
11.026497000000001;79.560424999999995
13.363837999999999;79.672912999999994
16.396488000000002;78.555594999999997
13.647079000000000;79.679810000000003
35.383333000000000;74.650000000000006
12.737273999999999;79.590857999999997
11.651270999999999;79.066711999999995
11.651270999999999;79.066711999999995
19.198588000000001;79.542010000000005
19.198588000000001;79.542010000000005
11.026497000000001;79.560424999999995
12.918699999999999;67.931979999999996
11.701813000000000;79.143433000000002
12.737273999999999;79.590857999999997
16.275918999999998;80.708534000000000
16.588591000000001;78.657539000000000
11.173795000000000;79.692622999999998
21.924800000000001;78.261499999999998
13.384634999999999;80.703390999999996
11.173795000000000;79.692622999999998
20.743027000000001;78.096906000000004
16.505600000000001;77.007599999999996
12.826376000000000;78.519732000000005
16.945156000000001;78.651169999999993
16.553643999999998;76.974455000000006
21.924800000000001;78.261499999999998
16.301534000000000;82.411295999999993
19.465026999999999;79.343857000000000
12.217301000000001;79.703211999999994
12.337470000000000;78.940349999999995
11.821289000000000;79.808414999999997
12.735110000000001;80.108087999999995
14.614129000000000;77.513069000000002
16.418724000000001;76.996047000000004
19.928431000000000;79.147480999999999
21.552429000000000;78.224653000000004
11.331557999999999;79.823303999999993
24.729634000000001;78.359385000000003
16.599352000000000;78.657325999999998
12.689209000000000;80.129869999999997
11.858368000000000;79.795285000000007
12.711182000000001;79.612177000000003
14.685541000000001;77.502968999999993
16.731162999999999;78.646974999999998
11.128647000000001;79.698181000000005
19.183000000000000;78.554400000000001
4.379722000000000;77.281666999999999
4.746094000000000;75.230666999999997
12.150879000000000;79.697013999999996
12.962500000000000;78.200000000000003
20.744934000000001;78.098125999999993
13.894183000000000;79.727823000000001
11.232006999999999;79.681573999999998
11.007099999999999;79.723200000000006
11.893328000000000;79.819197000000003
20.688618999999999;79.371218999999996
6.764475000000000;76.540130000000005
16.760587999999998;78.640821000000003
24.729634000000001;78.359385000000003
16.589828000000001;78.665413000000001
12.705423000000000;80.109825999999998
11.287331000000000;79.639009999999999
16.419035999999998;77.008893999999998
20.473115000000000;79.132705000000001
20.993031999999999;82.774939000000003
14.953799999999999;80.914100000000005
16.553764000000001;76.974384000000001
14.751892000000000;77.522527999999994
13.384634999999999;80.703390999999996
13.256100000000000;79.704599999999999
12.442932000000001;78.926565999999994
16.635593000000000;78.661213000000004
11.833304999999999;79.794555000000003
14.666748000000000;77.579959000000002
16.830335999999999;78.652632999999994
21.546202000000001;79.035852000000006
11.303558000000001;79.867293000000004
13.699951000000000;79.628012999999996
10.821533000000001;79.773364999999998
11.173795000000000;79.692622999999998
12.974420000000000;79.582453000000001
13.400700000000001;78.198300000000003
16.599352000000000;78.657325999999998
21.247100000000000;78.208799999999997
13.359731999999999;79.665638999999999
16.736473000000000;78.649445000000000
11.109923999999999;79.637775000000005
11.897500000000001;79.818899999999999
13.121796000000000;79.695662999999996
13.240200000000000;79.684600000000003
